Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Water Chestnut","Tipping Point > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107311886/water-chestnut,3.0,-1,Boulder,V5,1,12,43.42149,-89.72417
"The Joy of Life","Tipping Point > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/111772484/the-joy-of-life,3.0,-1,Boulder,V11,1,20,43.42149,-89.72417
"Born in Blood","Tipping Point > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108971562/born-in-blood,3.0,-1,Boulder,V12,1,,43.42149,-89.72417
"Dr. Strange","Big Wobbly > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/117789004/dr-strange,3.0,-1,Boulder,V8,1,,43.42132,-89.72466
Espionage,"Monolith Talus miscellany > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109541809/espionage,3.0,-1,Boulder,V8,1,,43.42223,-89.72445
"Diamond in the Rough","Diamond in the Rough > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106921948/diamond-in-the-rough,3.3,-1,Boulder,V1,1,,43.42522,-89.72545
"The Wave Rider","Wave Rider > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106597769/the-wave-rider,3.0,-1,Boulder,V5,1,,43.42552,-89.72555
"Wave Rider Direct","Wave Rider > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108791874/wave-rider-direct,3.0,-1,Boulder,"V8 PG13",1,,43.42552,-89.72555
"Dagger of the Lake","Dagger of the Lake > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108762717/dagger-of-the-lake,3.0,-1,Boulder,V10,1,,43.42507,-89.72522
"Sunny & 60's","Sunny & 60s > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106597788/sunny-60s,3.8,-1,Boulder,V4,1,,43.42442,-89.72506
"Good Morning Veruca","Good Morning, Veruca! > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108127376/good-morning-veruca,3.5,-1,Boulder,"V1 PG13",1,,43.42448,-89.72497
Galactic,"Good Morning, Veruca! > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112561320/galactic,3.0,-1,Boulder,V7,1,,43.42448,-89.72497
"Space Jam","Good Morning, Veruca! > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112561358/space-jam,3.0,-1,Boulder,V8-9,1,,43.42448,-89.72497
Everclear,"Evergreen > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/110700206/everclear,3.0,-1,Boulder,V5,1,22,43.42448,-89.7249
"The Wind Rider","Evergreen > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108803294/the-wind-rider,3.0,-1,Boulder,V5,1,,43.42448,-89.7249
Evergreen,"Evergreen > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/110303773/evergreen,3.0,-1,Boulder,"V6 PG13",1,,43.42448,-89.7249
"Battle Cry","Saucer > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108762731/battle-cry,3.0,-1,Boulder,V9,1,,43.42435,-89.72505
"Uncertainty Principle","Uncertainty Principle > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109473676/uncertainty-principle,3.0,-1,Boulder,"V9-10 R",1,,43.42567,-89.72566
"The Commander","Science Friction > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/111170142/the-commander,3.3,-1,Boulder,"V7 R",1,,43.42579,-89.72583
"Science Friction","Science Friction > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106597760/science-friction,3.5,-1,Boulder,V8,1,,43.42579,-89.72583
"Uncut Gems","Winter Blues > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118631161/uncut-gems,3.0,-1,Boulder,"V3 R",1,,43.42621,-89.72622
